"antecedent","succedent","realcon","realocc","realdur","p_con","p_occ","p_dur","null_obs"
"(i_gaze_at_object;inf_smile;infant_voc)","(m_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,10
"(m_gaze_at_object;mother-speech)","(i_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(mother-speech)","(inf_smile)",0.168,114,265.591,0.66,0.72,0.66,100
"(i_gaze_at_object;inf_smile;infant_voc;m_gaze_at_object)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,30
"(i_gaze_away;inf_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,3
"(inf_smile;infant_voc;m_gaze_away)","(i_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,11
"(inf_smile;infant_voc;m_gaze_at_object)","(i_gaze_at;mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at_object;infant_voc;m_gaze_at_object;mother-speech)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;m_gaze_at;mo_smile)","(mother-speech)",0.367,120,128.978,0.02,0.0,0.0,100
"(infant_voc;mo_smile;mother-speech)","(i_gaze_at;m_gaze_at)",0.106,2,4.522,999.0,999.0,999.0,2
"(m_gaze_away;mo_smile;mother-speech)","(i_gaze_at;infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object;infant_voc;mother-speech)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,24
"(inf_smile;m_gaze_at)","(i_gaze_at;mo_smile;mother-speech)",0.164,112,102.474,0.0,0.0,0.0,8
"(mother-speech)","(i_gaze_at;mo_smile)",0.141,98,223.423,0.0,0.5764705882352941,0.0,85
"(i_gaze_at)","(m_gaze_at;mo_smile;mother-speech)",0.146,391,312.953,0.0,0.0,0.0,5
"(i_gaze_away;mo_smile;mother-speech)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,82
"(i_gaze_at_object;m_gaze_at_object)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object;m_gaze_at_object)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,15
"(i_gaze_at_object;inf_smile;mo_smile)","(mother-speech)",0.264,10,8.615,0.58,1.0,1.0,100
"(i_gaze_at;m_gaze_at;mo_smile)","(inf_smile;mother-speech)",0.161,131,113.616,0.0,0.0,0.0,44
"(inf_smile;mo_smile)","(i_gaze_away;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,5
"(i_gaze_at_object;infant_voc)","(m_gaze_at)",0.117,5,6.65,0.8378378378378378,0.6486486486486487,1.0,74
"(i_gaze_at;mo_smile)","(inf_smile;m_gaze_at;mother-speech)",0.13,149,120.322,999.0,999.0,999.0,0
"(infant_voc;m_gaze_at_object;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,57
"(i_gaze_away;infant_voc;m_gaze_at_object;mother-speech)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile)","(m_gaze_at;mother-speech)",0.255,414,384.801,0.0,0.0,0.0,100
"(inf_smile;m_gaze_at;m_gaze_at_object)","(i_gaze_at;infant_voc;mother-speech)",0.131,1,0.095,999.0,999.0,999.0,0
"(infant_voc)","(m_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,67
"(infant_voc;mo_smile)","(inf_smile;m_gaze_at)",0.139,10,18.408,0.0,0.8,0.0,5
"(inf_smile;infant_voc;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,26
"(inf_smile;m_gaze_away;mo_smile)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,9
"(i_gaze_at_object;infant_voc;mo_smile)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,39
"(inf_smile;m_gaze_at)","(mo_smile)",0.435,62,270.727,0.0,0.13,0.0,100
"(inf_smile;infant_voc;m_gaze_at;mo_smile;mother-speech)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,3
"(inf_smile;mo_smile)","(i_gaze_at;mother-speech)",0.254,129,129.376,0.0,0.0,0.0,100
"(m_gaze_away)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,78
"(i_gaze_at_object;inf_smile;m_gaze_at_object;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,34
"(i_gaze_at;inf_smile;m_gaze_away)","(infant_voc;mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,3
"(i_gaze_away;inf_smile;infant_voc;m_gaze_at)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,8
"(infant_voc;m_gaze_away;mo_smile)","(i_gaze_at;inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,3
"(inf_smile;mo_smile)","(i_gaze_at_object;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,8
"(i_gaze_at;m_gaze_away;mo_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,11
"(i_gaze_away;m_gaze_at;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,87
"(inf_smile;infant_voc;m_gaze_at_object;mo_smile)","(i_gaze_at_object;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,5
"(infant_voc;m_gaze_away;mother-speech)","(i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_away;m_gaze_at;mother-speech)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,54
"(infant_voc;m_gaze_at;mo_smile)","(i_gaze_at;mother-speech)",0.104,18,10.375,0.8,0.3,0.5,10
"(inf_smile;m_gaze_away;mo_smile)","(i_gaze_at_object;infant_voc)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at;m_gaze_at;mother-speech)","(mo_smile)",0.193,57,137.418,0.0,0.010101010101010102,0.0,99
"(inf_smile;m_gaze_away;mother-speech)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,25
"(inf_smile;m_gaze_at;mo_smile)","(i_gaze_at;mother-speech)",0.262,89,92.18,0.0,0.0,0.0,98
"(m_gaze_at_object)","(mother-speech)",0.235,370,365.544,1.0,1.0,1.0,100
"(m_gaze_at_object;mo_smile)","(i_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,100
"(infant_voc;m_gaze_away)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,7
"(mo_smile)","(i_gaze_at;inf_smile)",0.197,142,297.4,0.0,0.0,0.0,100
"(inf_smile;m_gaze_at;m_gaze_at_object;mother-speech)","(i_gaze_at;infant_voc)",0.158,1,0.095,999.0,999.0,999.0,0
"(i_gaze_at;inf_smile;m_gaze_away;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,52
"(i_gaze_at;inf_smile;infant_voc;m_gaze_at_object)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,8
"(i_gaze_at_object;inf_smile;infant_voc;m_gaze_at_object;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,17
"(inf_smile;m_gaze_at_object)","(i_gaze_at)",0.226,25,89.623,0.99,0.2,0.98,100
"(inf_smile)","(mo_smile;mother-speech)",0.192,232,214.958,0.0,0.0,0.0,100
"(m_gaze_away)","(mother-speech)",0.176,13,14.211,1.0,1.0,1.0,100
"(inf_smile;mo_smile;mother-speech)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,67
"(i_gaze_away;m_gaze_at;mo_smile)","(inf_smile)",0.113,6,10.151,0.9888888888888889,1.0,1.0,90
"(i_gaze_at;mo_smile;mother-speech)","(m_gaze_at)",0.294,24,122.809,0.0,0.77,0.0,100
"(m_gaze_away)","(inf_smile;mo_smile)",0.286,3,23.126,0.0851063829787234,1.0,0.0851063829787234,47
"(inf_smile;m_gaze_at_object)","(i_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,85
"(mo_smile;mother-speech)","(i_gaze_at)",0.327,24,197.477,0.0,0.8,0.0,100
"(m_gaze_away;mo_smile)","(i_gaze_at;inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,19
"(i_gaze_at_object)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,100
"(m_gaze_at_object)","(i_gaze_at)",0.316,95,491.247,1.0,0.02,1.0,100
"(i_gaze_away;inf_smile;mo_smile;mother-speech)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,28
"(i_gaze_away;inf_smile)","(m_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;mo_smile;mother-speech)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,7
"(i_gaze_at;infant_voc)","(m_gaze_at_object;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(infant_voc;m_gaze_away;mother-speech)","(i_gaze_at;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(i_gaze_at_object;inf_smile;infant_voc;mo_smile;mother-speech)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,6
"(i_gaze_at_object;infant_voc;m_gaze_away)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;mother-speech)","(inf_smile;m_gaze_at)",0.118,85,115.001,999.0,999.0,999.0,0
"(infant_voc;m_gaze_away)","(i_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,22
"(infant_voc;m_gaze_at_object;mo_smile)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,9
"(mo_smile)","(i_gaze_away)",0.1,52,151.278,1.0,0.2755102040816326,1.0,98
"(mo_smile)","(i_gaze_away;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,2
"(inf_smile;m_gaze_at;mo_smile)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,57
"(i_gaze_away;infant_voc;m_gaze_away)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(infant_voc;m_gaze_at)","(i_gaze_at;inf_smile)",0.122,13,28.389,0.0,0.5,0.125,8
"(infant_voc;m_gaze_away;mother-speech)","(i_gaze_at;inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at_object;mo_smile)","(i_gaze_at)",0.259,16,88.19,1.0,0.98,1.0,100
"(i_gaze_at_object;m_gaze_away;mo_smile)","(inf_smile;infant_voc;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at;inf_smile;m_gaze_at)","(mo_smile;mother-speech)",0.234,100,97.202,0.0,0.0,0.0,94
"(m_gaze_at;m_gaze_at_object;mother-speech)","(i_gaze_at;infant_voc)",0.412,1,0.355,999.0,999.0,999.0,0
"(i_gaze_at;infant_voc;mo_smile)","(inf_smile)",0.15,8,14.562,0.32786885245901637,0.16393442622950818,0.14754098360655737,61
"(i_gaze_at_object;mo_smile;mother-speech)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,66
"(inf_smile;infant_voc;m_gaze_at_object;mo_smile;mother-speech)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,3
"(infant_voc;mo_smile)","(i_gaze_at;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,11
"(i_gaze_at_object;inf_smile;m_gaze_away)","(infant_voc;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,7
"(m_gaze_at)","(i_gaze_at;inf_smile;mo_smile)",0.108,171,230.472,999.0,999.0,999.0,0
"(mother-speech)","(m_gaze_at;mo_smile)",0.143,128,227.066,0.0,0.19753086419753085,0.0,81
"(infant_voc;m_gaze_at;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,8
"(inf_smile;infant_voc;mo_smile)","(mother-speech)",0.16,12,9.734,0.39285714285714285,0.13095238095238096,0.07142857142857142,84
"(i_gaze_at)","(inf_smile;m_gaze_at;mo_smile)",0.11,185,235.718,999.0,999.0,999.0,0
"(i_gaze_away;m_gaze_at)","(inf_smile)",0.134,17,32.421,0.98,1.0,1.0,100
"(i_gaze_at_object;inf_smile)","(m_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,79
"(i_gaze_at;infant_voc)","(inf_smile)",0.159,19,35.634,0.0898876404494382,0.11235955056179775,0.0898876404494382,89
"(i_gaze_at_object;m_gaze_at_object)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,99
"(i_gaze_at_object;inf_smile;m_gaze_at)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,69
"(i_gaze_away;m_gaze_away)","(inf_smile;mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,20
"(i_gaze_away;infant_voc;m_gaze_at;mo_smile;mother-speech)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_away)","(i_gaze_at;mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,24
"(i_gaze_at_object;m_gaze_at_object;mo_smile)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_away;infant_voc;mother-speech)","(m_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;m_gaze_away;mo_smile)","(i_gaze_at_object;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at_object;infant_voc;mother-speech)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,22
"(inf_smile;infant_voc;m_gaze_away)","(i_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,5
"(i_gaze_away)","(m_gaze_at;mo_smile)",0.122,38,66.098,1.0,0.95,1.0,100
"(i_gaze_at_object;inf_smile;m_gaze_away)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,9
"(mo_smile)","(i_gaze_at;inf_smile;mother-speech)",0.105,191,158.105,999.0,999.0,999.0,0
"(infant_voc;m_gaze_away)","(i_gaze_at;inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(inf_smile;infant_voc)","(i_gaze_at;m_gaze_at;mo_smile)",0.12,7,16.02,999.0,999.0,999.0,3
"(i_gaze_away;m_gaze_at_object)","(mother-speech)",0.15,41,37.892,1.0,0.77,0.73,100
"(inf_smile;infant_voc;m_gaze_at_object)","(i_gaze_at_object;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_away;infant_voc;m_gaze_away)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,12
"(infant_voc;m_gaze_away;mother-speech)","(i_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,4
"(i_gaze_at;m_gaze_away;mother-speech)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,22
"(i_gaze_at_object)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,32
"(inf_smile;infant_voc;mo_smile)","(i_gaze_at;m_gaze_at;mother-speech)",0.131,10,7.966,999.0,999.0,999.0,3
"(i_gaze_away)","(m_gaze_at)",0.356,69,192.572,1.0,0.0,0.99,100
"(infant_voc;m_gaze_away;mother-speech)","(i_gaze_away;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;m_gaze_away)","(i_gaze_at_object;inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_away)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,47
"(i_gaze_away;mother-speech)","(m_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,39
"(infant_voc)","(inf_smile;m_gaze_at)",0.102,24,40.909,999.0,999.0,999.0,3
"(inf_smile;m_gaze_at_object)","(i_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,97
"(mother-speech)","(m_gaze_at_object)",0.132,131,209.469,1.0,0.46,1.0,100
"(inf_smile;m_gaze_at_object;mo_smile)","(i_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,89
"(inf_smile;infant_voc;m_gaze_away;mother-speech)","(i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at;inf_smile;m_gaze_away)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,44
"(i_gaze_at;inf_smile;infant_voc)","(m_gaze_at;mo_smile)",0.192,5,15.007,0.0,0.5625,0.0,32
"(i_gaze_at;inf_smile;infant_voc;m_gaze_at_object)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,36
"(i_gaze_at_object;infant_voc)","(m_gaze_at_object;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,4
"(inf_smile)","(mo_smile)",0.386,87,432.402,0.01,0.84,0.01,100
"(i_gaze_away;m_gaze_away)","(mo_smile)",0.311,1,8.586,0.5333333333333333,1.0,0.26666666666666666,45
"(i_gaze_at_object;infant_voc;m_gaze_at)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,9
"(infant_voc;mother-speech)","(i_gaze_at)",0.11,2,14.714,0.926829268292683,1.0,1.0,82
"(i_gaze_at_object;inf_smile;infant_voc)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,34
"(m_gaze_at_object;mo_smile)","(mother-speech)",0.184,71,62.913,1.0,1.0,1.0,100
"(m_gaze_away;mo_smile;mother-speech)","(i_gaze_away;infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_away;m_gaze_away)","(inf_smile)",0.539,1,14.876,0.04081632653061224,1.0,0.02040816326530612,49
"(i_gaze_at;infant_voc;m_gaze_at;mo_smile;mother-speech)","(inf_smile)",0.111,1,3.242,999.0,999.0,999.0,1
"(inf_smile;m_gaze_away)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,16
"(infant_voc;mo_smile)","(i_gaze_at;m_gaze_at)",0.222,9,29.422,0.0,0.6987951807228916,0.024096385542168676,83
"(i_gaze_at_object;mo_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,4
"(i_gaze_away;inf_smile;mo_smile)","(mother-speech)",0.271,22,18.399,0.4387755102040816,0.23469387755102042,0.41836734693877553,98
"(i_gaze_away;inf_smile;m_gaze_at)","(mother-speech)",0.322,34,25.334,0.32,0.28,0.65,100
"(inf_smile;mo_smile)","(m_gaze_at_object;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,61
"(inf_smile;m_gaze_away;mo_smile)","(i_gaze_at_object;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,6
"(inf_smile;m_gaze_away;mo_smile)","(i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,22
"(i_gaze_at_object;m_gaze_at_object;mo_smile)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,87
"(inf_smile;infant_voc;m_gaze_at_object;mo_smile)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,9
"(i_gaze_away;inf_smile;infant_voc;m_gaze_at_object)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,10
"(i_gaze_at_object;infant_voc;mo_smile)","(inf_smile;m_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;infant_voc;mo_smile)","(i_gaze_at_object;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;infant_voc;mo_smile;mother-speech)","(inf_smile)",0.103,1,3.376,1.0,1.0,0.875,8
"(i_gaze_at;infant_voc;m_gaze_at_object;mo_smile)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,20
"(inf_smile;mother-speech)","(i_gaze_at)",0.247,20,126.816,0.25,0.8,0.15,100
"(inf_smile;mo_smile)","(i_gaze_at)",0.49,23,249.104,0.01,0.76,0.0,100
"(inf_smile;m_gaze_away;mo_smile;mother-speech)","(i_gaze_away;infant_voc)",999.0,999,999.0,999.0,999.0,999.0,3
"(infant_voc;m_gaze_away)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(inf_smile;mo_smile;mother-speech)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,10
"(inf_smile;m_gaze_away;mo_smile)","(i_gaze_at;infant_voc)",999.0,999,999.0,999.0,999.0,999.0,2
"(infant_voc;mo_smile)","(i_gaze_at;inf_smile;m_gaze_at)",0.124,10,16.43,999.0,999.0,999.0,0
"(i_gaze_at;inf_smile;infant_voc;m_gaze_away)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(inf_smile)","(m_gaze_at_object)",0.306,125,342.555,0.29,0.42,0.29,100
"(i_gaze_away;mo_smile;mother-speech)","(m_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_away;mo_smile)","(infant_voc;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;m_gaze_at_object)","(mother-speech)",0.219,97,86.808,1.0,0.96,1.0,100
"(m_gaze_at_object;mother-speech)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,31
"(m_gaze_away;mo_smile;mother-speech)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,26
"(i_gaze_at_object;inf_smile;mo_smile;mother-speech)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,41
"(i_gaze_away;mo_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,7
"(mo_smile;mother-speech)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,24
"(i_gaze_at;inf_smile)","(m_gaze_at_object)",0.17,53,99.238,1.0,0.9,1.0,100
"(i_gaze_away;infant_voc;m_gaze_at;mo_smile)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,5
"(i_gaze_at;mother-speech)","(inf_smile)",0.158,82,153.136,0.07,0.0,0.0,100
"(i_gaze_at_object;infant_voc;mo_smile;mother-speech)","(inf_smile;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,5
"(i_gaze_at;infant_voc;m_gaze_at_object)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,38
"(i_gaze_at;infant_voc;m_gaze_at_object;mo_smile)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(inf_smile;infant_voc;m_gaze_at_object;mother-speech)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,9
"(i_gaze_at_object;inf_smile;infant_voc)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,57
"(infant_voc;m_gaze_at_object;mother-speech)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,4
"(i_gaze_at;infant_voc;m_gaze_at_object;mother-speech)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;m_gaze_away;mo_smile)","(inf_smile;infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;m_gaze_at)","(mother-speech)",0.128,37,29.897,0.98,0.97,0.95,100
"(inf_smile;m_gaze_away)","(i_gaze_at;infant_voc;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;m_gaze_away;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,19
"(i_gaze_at_object;inf_smile;infant_voc)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,14
"(mo_smile)","(m_gaze_at)",0.548,165,824.63,0.0,0.35,0.0,100
"(i_gaze_away;inf_smile;infant_voc;mo_smile)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,3
"(i_gaze_at;inf_smile;m_gaze_at;mo_smile)","(infant_voc)",0.103,28,25.568,999.0,999.0,999.0,3
"(inf_smile;m_gaze_away)","(mother-speech)",0.265,12,12.396,0.6597938144329897,0.1958762886597938,0.13402061855670103,97
"(i_gaze_at;m_gaze_at_object)","(mother-speech)",0.229,165,142.981,1.0,1.0,1.0,100
"(i_gaze_away;mo_smile;mother-speech)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,27
"(m_gaze_at;mother-speech)","(mo_smile)",0.21,83,209.871,0.01,0.02,0.0,100
"(i_gaze_at;m_gaze_away)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,99
"(i_gaze_away;infant_voc)","(m_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,18
"(inf_smile;m_gaze_away)","(infant_voc;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_away;inf_smile)","(m_gaze_at_object;mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_away)","(i_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,94
"(i_gaze_at_object;inf_smile;infant_voc)","(m_gaze_at_object;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,8
"(i_gaze_at_object;infant_voc;mo_smile)","(inf_smile;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,3
"(i_gaze_away;inf_smile;m_gaze_at_object;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,78
"(i_gaze_at_object;inf_smile;mother-speech)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object;infant_voc;m_gaze_at_object)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,25
"(i_gaze_at;infant_voc;mo_smile)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,48
"(m_gaze_away;mo_smile)","(i_gaze_at_object;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,5
"(i_gaze_away;inf_smile;m_gaze_at_object;mo_smile;mother-speech)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,2
"(inf_smile;infant_voc;m_gaze_away)","(i_gaze_away;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at;inf_smile;mo_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,3
"(i_gaze_away;inf_smile)","(m_gaze_at_object;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,21
"(i_gaze_at;m_gaze_away)","(infant_voc;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,9
"(m_gaze_at_object)","(i_gaze_at_object)",0.263,78,409.279,0.13,0.0,0.11,100
"(i_gaze_at_object;inf_smile;mo_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,5
"(m_gaze_away)","(i_gaze_at_object;mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at_object;mo_smile)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,7
"(i_gaze_at;infant_voc;m_gaze_away)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;mo_smile;mother-speech)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,3
"(i_gaze_away;inf_smile;m_gaze_away)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,10
"(i_gaze_away;inf_smile;m_gaze_at;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,36
"(i_gaze_at_object;infant_voc;m_gaze_away)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at;inf_smile;infant_voc;m_gaze_at)","(mo_smile)",0.216,4,14.632,0.08888888888888889,0.24444444444444444,0.0,45
"(infant_voc;m_gaze_away)","(i_gaze_away;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,4
"(i_gaze_at;inf_smile)","(m_gaze_at;mo_smile)",0.311,68,181.76,0.0,0.23,0.0,100
"(m_gaze_away;mo_smile;mother-speech)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at_object;infant_voc;mother-speech)","(m_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,5
"(i_gaze_at)","(inf_smile;mo_smile)",0.146,180,313.415,0.0,0.0,0.0,75
